file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/AddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.AddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,3,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/CustomerAddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.CustomerAddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,4,0,0,0,0,13,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/PhoneDataProvider.java,org.broadleafcommerce.profile.dataprovider.PhoneDataProvider,class,3,1,1,1,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,1,0,1,0,0,0,0,7,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean3.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean3,class,1,4,2,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTest.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTest,class,5,8,3,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,13,0,4,0,4,2,0,0,0,27,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean,class,0,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/TestNGAdminIntegrationSetup.java,org.broadleafcommerce.test.TestNGAdminIntegrationSetup,class,8,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,74,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener,class,19,55,2,57,33,0.52380955,0.71428573,14,0,2,7,5,0,7,0,3,0,5,1,0,4,1,0,3,0,3,231,13,7,13,4,1,53,2,38,15,31,3,1,1,0,256,1,14
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$Anonymous1,anonymous,0,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$TransactionContext,innerclass,3,4,1,3,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,20,0,0,0,0,0,0,0,3,0,3,1,0,0,0,16,10,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeDependencyInjectionTestExecutionListener.java,org.broadleafcommerce.test.MergeDependencyInjectionTestExecutionListener,class,5,1,2,8,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,3,0,3,0,0,0,0,38,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/BroadleafGenericGroovyXmlWebContextLoader.java,org.broadleafcommerce.test.BroadleafGenericGroovyXmlWebContextLoader,class,13,15,2,27,15,0.0,0.0,6,0,2,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,2,60,2,1,4,0,6,11,0,11,3,9,3,0,0,0,203,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/CommonSetupBaseTest.java,org.broadleafcommerce.test.CommonSetupBaseTest,class,37,17,3,79,47,0.07272727,0.07272727,11,0,11,0,0,0,11,0,0,0,9,0,0,1,8,0,0,0,8,152,8,0,5,0,0,26,14,34,0,37,1,0,0,0,84,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/TestNGSiteIntegrationSetup.java,org.broadleafcommerce.test.TestNGSiteIntegrationSetup,class,8,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,73,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/BaseTest.java,org.broadleafcommerce.test.BaseTest,class,13,4,2,9,0,1.0,1.0,2,2,1,0,1,0,2,0,0,0,3,2,0,0,3,0,0,0,2,29,2,0,1,1,0,7,0,6,0,6,2,0,0,0,49,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/TestOfferTimeZoneProcessorImpl.java,org.broadleafcommerce.core.offer.TestOfferTimeZoneProcessorImpl,class,4,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferServiceTest.java,org.broadleafcommerce.core.offer.service.OfferServiceTest,class,38,11,4,70,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,0,7,0,0,0,0,143,1,6,2,0,1,28,13,33,0,31,3,0,0,0,66,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/CreateOfferUtility.java,org.broadleafcommerce.core.offer.service.CreateOfferUtility,class,16,7,1,36,0,0.6,0.6,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,5,63,4,0,1,0,0,2,5,13,0,11,1,0,0,0,38,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferTest.java,org.broadleafcommerce.core.offer.service.OfferTest,class,49,40,4,110,0,0.98,1.0,27,0,25,2,0,0,25,0,0,0,13,0,0,13,0,0,0,0,4,411,2,1,12,0,17,164,218,110,19,98,1,0,0,0,159,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/MVELTest.java,org.broadleafcommerce.core.offer.service.MVELTest,class,24,18,3,48,15,0.06666667,0.06666667,7,0,6,1,0,0,6,0,0,0,2,0,0,2,0,0,0,0,1,161,1,1,9,2,1,35,8,59,0,55,3,0,0,0,118,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest$Anonymous1,anonymous,1,16,1,0,118,0.008333334,0.008333334,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,0,45,8,0,0,0,0,4,3,3,0,2,0,0,0,0,33,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest,class,45,5,3,69,10,NaN,NaN,5,0,1,4,0,0,1,0,0,0,8,0,0,7,1,0,0,0,1,147,3,0,0,0,2,27,9,24,2,29,0,1,0,0,77,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/service/CatalogTest.java,org.broadleafcommerce.core.catalog.service.CatalogTest,class,19,30,3,63,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,146,0,4,20,0,1,16,5,51,0,30,2,0,0,0,58,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/SkuDaoDataProvider.java,org.broadleafcommerce.core.catalog.SkuDaoDataProvider,class,3,1,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/CategoryDaoDataProvider.java,org.broadleafcommerce.core.catalog.CategoryDaoDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,1,1,0,1,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/SkuDaoTest.java,org.broadleafcommerce.core.catalog.dao.SkuDaoTest,class,10,9,3,12,0,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,27,0,0,6,0,0,10,3,5,0,6,0,0,0,0,25,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/CategoryDaoTest.java,org.broadleafcommerce.core.catalog.dao.CategoryDaoTest,class,14,2,3,20,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,27,0,0,1,0,2,8,1,9,0,8,0,0,0,0,29,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/ProductDaoTest.java,org.broadleafcommerce.core.catalog.dao.ProductDaoTest,class,13,24,3,23,0,1.0,1.0,10,2,8,2,0,0,8,0,0,0,3,0,0,3,0,0,0,0,10,99,2,2,12,0,14,15,20,28,0,22,1,0,0,0,48,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/ProductDataProvider.java,org.broadleafcommerce.core.catalog.ProductDataProvider,class,7,4,1,14,3,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,46,4,0,1,0,0,5,12,20,0,13,1,0,0,0,40,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderItemDataProvider.java,org.broadleafcommerce.core.order.OrderItemDataProvider,class,5,2,1,3,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0,0,0,0,2,4,2,0,2,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderBaseTest.java,org.broadleafcommerce.core.order.service.OrderBaseTest,class,11,4,4,19,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,0,7,4,16,0,13,0,0,0,0,34,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderTest.java,org.broadleafcommerce.core.order.service.OrderTest$Anonymous1,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderTest.java,org.broadleafcommerce.core.order.service.OrderTest,class,29,130,5,79,0,0.30666667,0.35,25,0,25,0,0,0,25,0,0,0,7,0,0,5,2,0,0,0,1,456,1,4,83,10,5,74,72,185,4,115,2,1,0,0,118,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/CartTest.java,org.broadleafcommerce.core.order.service.CartTest,class,16,48,5,37,54,0.09090909,0.09090909,12,0,10,0,2,0,12,0,0,0,1,0,0,1,0,0,0,0,0,141,8,2,29,0,8,11,18,46,0,43,3,0,0,0,57,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupDaoTest,class,15,16,4,26,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,61,0,0,11,0,2,10,4,17,0,19,0,0,0,0,36,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderItemDaoTest.java,org.broadleafcommerce.core.order.dao.OrderItemDaoTest,class,12,20,3,13,0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,52,0,0,14,0,1,15,1,11,0,11,0,0,0,0,28,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderDaoTest.java,org.broadleafcommerce.core.order.dao.OrderDaoTest,class,10,7,3,8,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,4,0,0,2,0,2,0,0,0,25,0,0,3,0,0,11,1,9,0,8,0,0,0,0,23,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupItemDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupItemDaoTest,class,25,11,3,34,0,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,11,0,0,11,0,0,0,0,0,54,0,0,6,0,1,14,3,13,1,20,0,0,0,0,41,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/FulfillmentGroupDataProvider.java,org.broadleafcommerce.core.order.FulfillmentGroupDataProvider,class,6,2,1,6,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,5,1,3,0,3,0,0,0,0,16,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderDataProvider.java,org.broadleafcommerce.core.order.OrderDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayTransactionServiceImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayTransactionServiceImpl,class,15,32,2,27,43,0.054545455,0.054545455,11,0,10,0,1,0,11,0,0,3,2,0,0,0,2,0,0,0,2,131,8,0,2,1,2,17,15,34,1,20,3,0,0,0,102,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayConfiguration.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayConfiguration,interface,1,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayHostedConfigurationImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayHostedConfigurationImpl,class,4,18,2,0,151,0.006535948,0.006535948,18,0,18,0,0,0,18,0,0,0,2,0,0,0,2,0,0,0,0,58,16,0,0,0,0,3,1,4,0,2,0,0,0,0,41,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayHostedConfiguration.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayHostedConfiguration,interface,1,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayConfigurationServiceImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayConfigurationServiceImpl,class,10,4,2,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,18,4,0,0,0,0,5,0,0,0,4,0,0,0,0,35,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayConfigurationImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayConfigurationImpl,class,4,18,2,0,151,0.006535948,0.006535948,18,0,18,0,0,0,18,0,0,0,2,0,0,0,2,0,0,0,0,58,16,0,0,0,0,3,1,4,0,2,0,0,0,0,39,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/PaymentInfoServiceTest.java,org.broadleafcommerce.core.payment.service.PaymentInfoServiceTest,class,15,14,3,20,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,6,0,0,5,0,1,0,0,0,52,0,0,7,0,0,13,3,21,0,18,1,0,0,0,29,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayType.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayType,class,1,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,4,0,0,0,0,0,4,0,2,0,2,0,0,0,0,25,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayTransactionConfirmationServiceImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayTransactionConfirmationServiceImpl,class,10,2,2,5,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,3,0,2,3,0,1,0,0,14,1,0,0,0,0,4,2,4,1,6,1,0,0,0,35,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/NullIntegrationGatewayRollbackServiceImpl.java,org.broadleafcommerce.core.payment.service.NullIntegrationGatewayRollbackServiceImpl,class,8,6,2,8,4,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,1,0,0,1,0,1,0,0,21,2,0,0,0,0,7,0,1,2,1,1,0,0,0,39,1,2
